chr	window.start	window.end	sample	ratio	log2ratio	ColName	Line	Group	H2O2Shock	y.order	ConsecutiveAboveThreshold
USMA_521_v2_9	93001	94000	2021EE10	3.02816770647653	1.59844510710768	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	94001	95000	2021EE10	3.2024140565317	1.67915985335248	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	95001	96000	2021EE10	2.90571781160016	1.53889460263603	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	96001	97000	2021EE10	3.33318198634514	1.73690008841428	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	97001	98000	2021EE10	2.89815495349368	1.53513473245888	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	98001	99000	2021EE10	2.98834425312899	1.57934635417604	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	99001	100000	2021EE10	2.82363030975684	1.49755121283218	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	100001	101000	2021EE10	3.05520782693243	1.61127052102165	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	101001	102000	2021EE10	3.4879345845616	1.80237298294352	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	102001	103000	2021EE10	2.89398865987692	1.53305926866598	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	103001	104000	2021EE10	3.47401349131453	1.79660335675837	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	104001	105000	2021EE10	2.82676767676768	1.49915331742868	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	105001	106000	2021EE10	3.15359477124183	1.65699728946279	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	106001	107000	2021EE10	3.07429741722608	1.62025674264777	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	107001	108000	2021EE10	3.02215823392294	1.59557919899368	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	108001	109000	2021EE10	3.02253628724217	1.59575965994092	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	109001	110000	2021EE10	3.07357348533819	1.61991697853562	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	110001	111000	2021EE10	2.87466184334696	1.52339225671113	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	111001	112000	2021EE10	2.95639462241991	1.56383885467008	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	112001	113000	2021EE10	3.12142950306508	1.64220688314924	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	113001	114000	2021EE10	3.36148537627341	1.74909887331668	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	114001	115000	2021EE10	2.97973089529067	1.57518204425782	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	115001	116000	2021EE10	3.06718385177374	1.61691464658295	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	116001	117000	2021EE10	3.02045379014472	1.594765314984	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	117001	118000	2021EE10	2.94881588999236	1.5601357502102	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	118001	119000	2021EE10	3.1074750058126	1.63574278737262	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	119001	120000	2021EE10	3.11100076394194	1.63737874914266	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	120001	121000	2021EE10	2.89079520697168	1.53146640737893	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	121001	122000	2021EE10	3.02542728321275	1.59713890960705	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	122001	123000	2021EE10	3.26917154296273	1.70892508150665	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	123001	124000	2021EE10	3.24139371657754	1.69661426855937	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	124001	125000	2021EE10	2.79230915667238	1.48145868155695	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	125001	126000	2021EE10	3.21168730650155	1.68333143727625	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	126001	127000	2021EE10	2.88437156921769	1.52825702676255	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	127001	128000	2021EE10	2.74914270640992	1.4589817982609	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	128001	129000	2021EE10	2.99796282149223	1.58398249216457	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	129001	130000	2021EE10	2.98495333962462	1.57770837965815	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	130001	131000	2021EE10	3.05138339920949	1.60946346257377	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	131001	132000	2021EE10	3.23771003556014	1.69497378582844	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	132001	133000	2021EE10	2.96654101282838	1.5687817283887	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	133001	134000	2021EE10	2.880766292531	1.52645262395391	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	134001	135000	2021EE10	2.89824026862331	1.53517720151412	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	135001	136000	2021EE10	3.08857366542376	1.62694074075256	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	136001	137000	2021EE10	2.83823529411765	1.50499419601774	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	137001	138000	2021EE10	2.87925407925408	1.52569510488117	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	138001	139000	2021EE10	3.17757251660995	1.66792504990679	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	139001	140000	2021EE10	3.0210004456328	1.59502639688021	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	140001	141000	2021EE10	2.7232137104568	1.44531020563469	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	141001	142000	2021EE10	3.29222229743451	1.71906175270326	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	142001	143000	2021EE10	3.29151611504553	1.71875226111334	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	143001	144000	2021EE10	3.24215359632668	1.69695243984058	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	144001	145000	2021EE10	3.25752005347594	1.70377406013224	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	145001	146000	2021EE10	3.27535388486946	1.71165079073076	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	146001	147000	2021EE10	3.08704163483575	1.62622494066797	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	147001	148000	2021EE10	2.17372210438264	1.12016751338485	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	148001	149000	2021EE10	2.15705882352941	1.1090655196866	T20.LA.C3	Line A	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	5001	6000	2021EE13	1.98438309333886	0.988690570839454	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	6001	7000	2021EE13	1.99033868866696	0.993013949806183	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	7001	8000	2021EE13	2.10539519675273	1.07409106221408	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	8001	9000	2021EE13	2.23519469137348	1.16040049943811	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	9001	10000	2021EE13	1.94426801332778	0.959227105182074	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	10001	11000	2021EE13	1.88890796703297	0.917552411234126	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	11001	12000	2021EE13	2.01392164906163	1.01000755687547	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	12001	13000	2021EE13	1.79913694449743	0.847305004059078	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	13001	14000	2021EE13	2.00897343862168	1.0064584897944	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	14001	15000	2021EE13	1.88120621382882	0.9116580026951	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	15001	16000	2021EE13	2.06880396389325	1.04879694451238	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	16001	17000	2021EE13	1.97403253754332	0.981145769614737	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	17001	18000	2021EE13	1.94109195402299	0.956868463476956	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	18001	19000	2021EE13	2.17056177309634	1.11806848155029	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	19001	20000	2021EE13	2.07568993506493	1.05359095113638	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	20001	21000	2021EE13	2.15365795440983	1.10678913815461	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	21001	22000	2021EE13	1.96221765405191	0.972485077747459	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	22001	23000	2021EE13	1.80931436614055	0.855443096222934	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	23001	24000	2021EE13	1.77244897959184	0.825744099707822	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	24001	25000	2021EE13	1.90900558336542	0.932821322271356	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	25001	26000	2021EE13	1.9592883307169	0.970329721590389	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	26001	27000	2021EE13	1.88692570624309	0.916037620953888	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	27001	28000	2021EE13	1.99806815930256	0.998605798050537	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	28001	29000	2021EE13	1.96000971817298	0.970860807567632	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	29001	30000	2021EE13	1.94333765252133	0.958536589187037	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	30001	31000	2021EE13	1.85726914528188	0.8931828978944	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	31001	32000	2021EE13	1.80198979591837	0.84959084166219	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	32001	33000	2021EE13	1.90928906773977	0.93303554434648	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	33001	34000	2021EE13	1.94092839447918	0.95674689454032	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	34001	35000	2021EE13	1.89665468460111	0.923457037651919	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	35001	36000	2021EE13	2.04958906639579	1.03533468470582	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	36001	37000	2021EE13	1.9298020715824	0.948452886358834	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	37001	38000	2021EE13	2.09703325774754	1.06834974193378	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	38001	39000	2021EE13	2.11182774996791	1.07849216689269	T20.LB.C1	Line B	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	1	1000	2021EE16	1.86568541727388	0.899705746532918	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	5001	6000	2021EE16	1.8030564855816	0.850444593770791	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	6001	7000	2021EE16	1.72555454956994	0.787060082089909	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	7001	8000	2021EE16	1.76392970494887	0.81879306863784	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	8001	9000	2021EE16	1.94612322151155	0.96060305926374	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	9001	10000	2021EE16	1.73368975249674	0.793845748282453	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	17001	18000	2021EE16	1.73459280997799	0.794597034578079	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	21001	22000	2021EE16	1.71431522412725	0.777632413109323	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	22001	23000	2021EE16	1.76999266324285	0.823743380237596	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	38001	39000	2021EE16	1.9176033721397	0.939304351106853	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	46001	47000	2021EE16	1.74468085106383	0.802963152940446	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	52001	53000	2021EE16	1.77127659574468	0.824789515393625	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	53001	54000	2021EE16	1.70755372607719	0.771930971854012	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	70001	71000	2021EE16	1.85259232086085	0.889545438633342	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	73001	74000	2021EE16	1.72366692934069	0.785481023956158	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	110001	111000	2021EE16	1.74521276595745	0.80340293195342	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	113001	114000	2021EE16	1.89260668013788	0.920374622572002	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	114001	115000	2021EE16	1.73622413962153	0.795953205989176	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	115001	116000	2021EE16	1.81461642193587	0.859664620036533	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	122001	123000	2021EE16	1.80863595856077	0.854902052165012	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	123001	124000	2021EE16	1.81792996453901	0.862296621006989	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	132001	133000	2021EE16	1.78953028717591	0.83958096107127	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	144001	145000	2021EE16	1.94090757978723	0.956731422865038	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	145001	146000	2021EE16	2.01091989987484	1.007855616524	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	146001	147000	2021EE16	1.88820288753799	0.917013790716057	T20.LB.C4	Line B	H2O2_Shock	60mM	4	Yes
USMA_521_v2_9	1	1000	2021EE18	3.27654841353471	1.71217684881959	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	1001	2000	2021EE18	1.96158484065461	0.972019734876993	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	2001	3000	2021EE18	2.93016194331984	1.55098040129192	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	3001	4000	2021EE18	2.93738258441229	1.5545311841809	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	4001	5000	2021EE18	3.00749405233941	1.5885618843111	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	5001	6000	2021EE18	2.91898997787323	1.54546925746662	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	6001	7000	2021EE18	2.92184942716858	1.5468818330783	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	7001	8000	2021EE18	3.13874486471172	1.65018776311095	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	8001	9000	2021EE18	3.15746421267894	1.65876638231585	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	9001	10000	2021EE18	3.08537414965986	1.62544544922199	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	10001	11000	2021EE18	2.85502958579882	1.51350569587326	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	11001	12000	2021EE18	3.1035175879397	1.63390432183707	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	12001	13000	2021EE18	2.78885693745507	1.47967392901741	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	13001	14000	2021EE18	3.0438345574024	1.60588994566747	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	14001	15000	2021EE18	2.83381808904197	1.50274715047177	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	15001	16000	2021EE18	2.84551282051282	1.50868867957548	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	16001	17000	2021EE18	2.82450411223996	1.49799760111723	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	17001	18000	2021EE18	3.00904804008252	1.58930713978377	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	18001	19000	2021EE18	3.11822442790185	1.64072476683269	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	19001	20000	2021EE18	2.84551282051282	1.50868867957548	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	20001	21000	2021EE18	2.87662318188634	1.52437625019486	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	21001	22000	2021EE18	2.86593228777695	1.51900452403048	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	22001	23000	2021EE18	2.69132247063282	1.42831526311146	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	23001	24000	2021EE18	2.89630229419703	1.53421218791103	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	24001	25000	2021EE18	2.77781809385583	1.47395212715058	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	25001	26000	2021EE18	2.80173570019724	1.48632086654703	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	26001	27000	2021EE18	2.95460401667298	1.56296478980624	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	27001	28000	2021EE18	2.82028877271596	1.4958428894453	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	28001	29000	2021EE18	2.8843956043956	1.528269048545	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	29001	30000	2021EE18	2.97970424637091	1.57516914160398	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	30001	31000	2021EE18	2.7511931962427	1.46005745316728	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	31001	32000	2021EE18	2.85541025641026	1.51369804238923	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	32001	33000	2021EE18	2.86700373179246	1.51954378244205	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	33001	34000	2021EE18	2.94062546316882	1.55612304507562	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	34001	35000	2021EE18	3.00859557109557	1.58909018616968	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	35001	36000	2021EE18	3.09910662489848	1.63185239176376	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	36001	37000	2021EE18	2.78023450586265	1.47520657581801	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	37001	38000	2021EE18	3.07396554063221	1.62010099240745	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	38001	39000	2021EE18	3.18709885502338	1.67224376823411	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	39001	40000	2021EE18	2.98118419422767	1.57588551584881	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	40001	41000	2021EE18	3.01129487179487	1.59038398645747	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	41001	42000	2021EE18	2.93170494592296	1.55173991436073	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	42001	43000	2021EE18	3.11137479541735	1.63755219201836	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	43001	44000	2021EE18	2.91141864366163	1.54172230483634	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	44001	45000	2021EE18	2.86528509542208	1.5186786940567	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	45001	46000	2021EE18	3.0282521759586	1.59848534992613	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	46001	47000	2021EE18	2.95384615384615	1.5625946876927	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	47001	48000	2021EE18	2.85308738880167	1.51252393670581	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	48001	49000	2021EE18	2.79052706552707	1.48053763926133	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	49001	50000	2021EE18	3.0406555643669	1.6043824017935	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	50001	51000	2021EE18	2.85118795577511	1.51156314763317	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	51001	52000	2021EE18	3.0711161387632	1.61876307097532	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	52001	53000	2021EE18	3.33333333333333	1.73696559416621	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	53001	54000	2021EE18	2.95431001159644	1.56282122377559	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	54001	55000	2021EE18	2.63780286991296	1.39933675214607	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	55001	56000	2021EE18	2.95907955292571	1.56514848296936	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	56001	57000	2021EE18	3.02005544005544	1.59457503377516	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	57001	58000	2021EE18	2.84678826328311	1.50933519316053	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	58001	59000	2021EE18	3.15251661918329	1.6565039760571	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	59001	60000	2021EE18	3.03108974358974	1.59983656763368	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	60001	61000	2021EE18	3.05035729298024	1.60897823763322	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	61001	62000	2021EE18	2.87229711868887	1.52220499341157	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	62001	63000	2021EE18	2.88110291534949	1.52662119566352	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	63001	64000	2021EE18	3.13012504736643	1.6462202934556	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	64001	65000	2021EE18	2.81538461538462	1.49333202525559	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	65001	66000	2021EE18	3.25745280360665	1.70374427610856	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	66001	67000	2021EE18	3.10987854251012	1.63685823645233	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	67001	68000	2021EE18	2.95923335923336	1.56522346906781	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	68001	69000	2021EE18	2.77927997927998	1.47471117616237	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	69001	70000	2021EE18	2.93642158946026	1.55405911442068	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	70001	71000	2021EE18	3.22519893899204	1.68938815261197	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	71001	72000	2021EE18	3.0271669793621	1.59796825681506	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	72001	73000	2021EE18	3.24635897435897	1.69882253836183	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	73001	74000	2021EE18	3.09142133586578	1.62827029532816	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	74001	75000	2021EE18	2.93663442346077	1.55416367823091	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	75001	76000	2021EE18	2.65200525969757	1.4070836367371	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	76001	77000	2021EE18	2.38416066691929	1.25348146128553	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	77001	78000	2021EE18	3.20379427893879	1.67978151282671	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	78001	79000	2021EE18	2.98317081979054	1.57684659041493	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	79001	80000	2021EE18	2.86280672732286	1.51743027496706	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	80001	81000	2021EE18	2.91620879120879	1.54409401570668	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
